x,y,z
14.045,9.405,5.078
15.88,9.907,4.48
14.748,9.401,5.327
14.091,11.183,5.355
14.443,9.618,5.257
15.469,9.948,5.009
15.935,9.668,5.146
14.219,9.618,4.898
14.794,10.526,5.339
14.308,10.789,4.608
15.805,9.644,4.811
15.205,10.048,5.443
15.107,9.377,6.543
14.039,10.224,4.395
15.124,10.461,5.085
14.96,10.779,5.338
14.525,10.703,4.38
15.779,8.909,4.043
14.971,10.102,4.93
14.301,8.644,4.386
15.016,9.979,6.15
14.79,9.688,5.459
13.475,10.055,4.694
14.481,10.522,5.92
15.094,10.518,4.522
14.563,9.995,5.37
15.769,10.642,4.791
15.482,9.847,5.915
14.794,9.833,4.977
14.873,9.392,5.72
14.774,9.362,5.745
14.967,9.554,5.33
14.864,9.653,4.374
15.038,9.353,4.982
14.753,10.511,4.518
15.117,10.071,4.29
15.9,10.435,5.689
15.992,9.422,5.565
14.611,10.142,5.147
14.403,9.759,5.397
14.608,9.573,5.159
15.416,9.085,4.682
15.254,9.893,4.575
13.78,10.693,4.617
15.076,10.7,4.928
15.31,10.815,5.705
15.773,11.021,4.806
15.231,9.683,4.136
14.712,9.53,6.544
15.367,10.065,4.151
14.946,9.282,4.493
16.525,10.489,4.748
14.173,9.898,4.147
15.203,10.286,4.511
13.791,10.825,4.945
14.683,10.196,5.008
14.685,8.439,6.143
15.661,9.133,5.059
15.065,10.172,4.389
14.06,9.115,5.368
14.633,10.477,5.214
14.615,9.518,4.341
15.363,9.978,4.746
14.957,9.655,5.618
14.992,10.203,5.129
14.738,10.711,5.728
15.058,9.761,4.795
15.351,10.5,4.782
15.685,9.799,4.113
14.634,10.536,4.847
14.883,9.602,4.414
15.31,10.63,5.621
15.572,9.601,4.691
14.693,9.692,5.081
14.757,10.592,5.662
15.474,10.062,4.647
15.251,10.7,5.58
15.045,9.368,5.516
15.656,10.879,4.962
14.854,10.313,4.685
14.789,10.114,5.674
15.545,10.379,4.862
15.264,9.32,4.894
14.407,9.62,5.376
15.353,9.821,4.62
15.545,10.085,5.251
14.495,10.83,4.846
15.295,9.269,3.973
13.917,8.892,5.236
15.867,11.065,4.86
15.511,9.528,4.713
15.487,10.327,4.108
15.312,10.34,4.848
15.288,8.942,3.944
14.376,9.613,4.972
15.955,9.409,5.556
14.8,10.105,4.72
15.704,9.703,4.649
15.474,10.59,4.676
14.804,10.324,4.655
14.865,9.316,4.451
14.808,9.366,5.288
14.07,9.839,5.631
14.48,8.926,4.721
14.505,10.753,4.692
15.239,10.336,5.129
13.98,9.983,6.119
15.368,10.015,4.43
14.996,9.414,4.168
15.066,9.049,4.728
14.325,9.238,5.796
14.611,10.612,4.522
15.032,10.109,4.04
14.233,9.558,5.486
16.119,10.36,5.242
14.97,10.674,4.61
15.607,9.847,4.683
14.856,9.932,5.68
14.568,10.33,4.416
14.475,8.911,4.59
15.058,10.315,5.637
15.005,10.875,4.22
16.14,9.54,4.994
15.502,9.599,5.558
15.581,9.977,4.728
15.065,9.945,5.401
16.056,10.49,4.624
13.479,9.627,5.025
15.325,9.597,4.926
14.801,9.901,5.872
15.363,10.479,5.083
14.111,11.139,4.408
14.271,10.457,4.539
14.751,9.755,4.856
14.672,10.598,3.907
15.285,10.94,5.548
15.104,10.327,4.902
14.468,10.266,5.374
16.053,9.701,4.208
13.457,10.105,4.304
15.559,10.071,5.611
15.615,9.649,5.554
15.763,10.511,4.738
14.271,10.159,4.764
14.952,10.25,4.022
13.856,9.433,5.592
13.029,10.264,5.328
14.879,10.39,5.204
15.316,11.066,5.313
15.557,9.869,5.224
14.28,10.176,5.719
15.434,9.724,4.463
14.959,9.88,6.542
15.137,10.903,5.059
15.252,9.9,4.765
15.028,10.538,4.637
14.86,10.237,4.107
15.241,9.863,6.243
14.683,10.195,3.391
16.023,9.89,4.194
14.887,10.644,5.211
15.127,10.337,5.584
14.117,9.956,4.117
15.984,9.106,5.032
13.934,10.558,6.07
15.167,10.084,4.817
14.875,10.314,4.662
14.135,9.397,5.254
15.615,8.551,5.737
16.23,9.772,5.86
14.024,9.741,4.781
14.512,10.085,4.948
14.349,9.701,4.501
14.801,8.23,4.183
14.961,10.92,5.397
14.152,10.654,5.117
15.277,9.218,5.67
14.359,9.067,4.865
15.34,8.917,5.156
15.666,8.807,4.22
15.569,9.937,4.919
15.471,9.812,3.973
14.881,9.836,5.927
14.24,11.015,5.13
16.322,10.899,5.33
15.804,10.873,3.84
15.072,9.434,4.76
15.454,9.983,5.299
15.299,10.365,5.133
16.708,9.79,5.234
14.213,9.103,5.925
15.261,9.84,4.582
14.981,9.959,5.768
14.791,10.221,3.825
14.068,10.18,4.398
15.045,10.014,6.083
14.433,9.88,6.297
14.413,9.385,5.194
14.961,9.677,4.695
16.269,9.715,5.56
14.448,9.068,4.505
14.834,10.237,3.492
14.689,11.049,4.088
16.63,9.762,4.494
16.456,10.179,4.16
15.56,9.604,5.423
15.277,10.723,4.724
15.478,10.889,5.241
14.758,11.105,4.904
15.059,10.278,4.457
14.465,10.259,5.8
16.156,9.587,5.199
14.855,10.655,5.686
14.103,10.254,4.761
15.364,10.109,4.983
14.573,10.466,4.798
14.951,10.232,5.012
15.47,10.663,4.97
14.329,11.227,5.866
15.845,9.79,5.565
14.729,9.986,4.861
14.682,9.634,5.941
14.963,9.77,4.912
14.551,9.719,4.296
15.166,10.988,4.738
15.371,10.305,5.126
14.996,10.85,5.837
14.304,9.884,5.472
14.925,10.437,4.977
15.528,11.96,4.906
15.77,9.879,5.017
15.724,10.301,4.955
14.664,8.51,5.454
16.069,11.01,4.333
15.185,9.682,5.865
15.056,9.311,6.051
15.7,9.642,4.421
13.87,10.224,5.426
15.518,10.034,4.78
15.045,9.669,4.941
15.765,10.061,4.837
15.449,9.981,3.493
14.551,11.013,4.062
15.187,11.461,5.566
16.061,8.944,4.432
14.793,10.462,4.595
14.905,9.541,5.423
15.271,10.096,4.765
16.135,10.067,3.965
16.518,10.125,3.884
15.465,10.969,5.804
15.457,9.897,4.981
14.97,10.252,4.075
14.775,10.615,5.469
15.537,9.379,4.764
16.481,10.707,3.535
14.576,9.748,5.048
14.602,9.935,4.729
15.244,9.529,4.237
15.792,10.29,5.323
14.842,8.767,5.191
14.914,9.982,5.293
15.415,10.368,4.284
15.279,9.983,4.781
14.68,10.439,5.414
14.264,10.397,4.471
15.041,10.185,4.667
14.346,9.899,5.382
15.554,10.123,5.148
14.449,10.071,4.967
15.774,8.552,4.097
14.331,10.332,4.545
15.922,10.332,5.131
14.294,10.345,5.469
15.484,9.913,4.879
15.315,10.096,3.945
15.307,9.603,4.645
16.201,9.119,3.905
15.604,9.65,4.751
13.852,9.963,4.989
14.758,10.379,5.724
14.733,8.278,4.278
15.656,10.47,4.543
15.198,10.358,4.98
15.299,9.587,4.238
15.56,10.673,4.577
14.792,10.597,5.333
14.945,10.595,5.034
15.706,10.256,3.989
15.263,9.496,5.496
14.981,9.57,5.125
15.129,9.619,4.845
16.145,8.412,3.983
15.041,9.89,5.009
14.566,9.13,4.794
15.421,10.96,4.327
15.389,10.734,4.624
13.793,10.335,5.335
14.574,10.581,4.963
14.39,8.895,5.863
15.766,9.689,4.816
14.937,9.464,6.028
14.364,8.968,6.305
15.337,9.399,4.021
14.914,10.649,4.461
14.297,10.487,5.859
15.457,9.9,4.549
15.561,10.288,4.404
15.726,9.108,5.369
14.836,10.447,4.743
14.572,10.617,5.098
15.312,10.27,5.396
13.711,10.441,6.22
14.728,10.028,4.612
13.541,10.567,4.46
14.879,10.313,5.073
15.202,9.627,6.391
15.521,9.689,5.311
14.145,10.122,3.484
14.316,10.775,5.274
15.925,10.227,5.608
14.45,8.697,4.971
14.046,10.075,4.912
15.689,11.084,4.234
15.149,10.579,4.061
15.723,8.693,3.85
15.217,9.631,6.335
14.344,9.921,5.188
15.09,9.093,5.938
14.953,10.665,5.03
14.799,10.144,4.846
13.985,9.787,5.322
15.564,9.423,5.646
14.369,9.947,4.997
15.857,10.472,4.186
15.068,10.205,5.345
14.561,9.862,5.48
14.397,9.823,5.722
13.809,9.976,4.574
15.302,10.221,4.612
15.506,9.788,4.465
16.453,10.254,5.953
15.601,10.533,5.059
15.563,10.552,4.226
16.211,10.853,4.62
15.183,11.213,5.573
14.927,10.656,5.294
14.759,10.775,4.564
15.317,10.588,4.451
14.747,10.421,5.426
15.27,9.91,5.252
15.043,9.957,4.787
14.811,10.12,5.272
15.77,10.377,5.9
15.109,10.544,5.938
14.762,9.825,4.999
15.4,9.527,3.353
15.244,9.927,4.968
14.664,9.36,4.031
14.493,9.551,4.742
14.57,10.195,5.61
15.31,10.358,6.096
14.833,9.755,5.679
14.992,8.531,4.965
14.467,10.821,4.989
14.811,8.614,3.925
14.708,9.405,4.483
15.304,9.585,5.288
16.235,10.169,4.609
14.899,9.428,4.646
14.757,8.864,4.844
14.666,9.681,4.783
15.451,9.372,5.157
16.193,10.214,4.559
14.988,9.174,5.198
14.84,10.258,5.512
14.977,10.184,5.135
15.39,8.728,4.53
15.743,10.283,5.704
14.43,10.139,5.951
15.586,9.625,5.463
14.274,9.905,6.555
15.357,9.508,5.817
15.533,10.097,4.529
14.925,9.815,4.862
15.615,9.787,5.276
15.07,9.079,5.32
14.806,9.529,4.347
14.784,10.209,5.501
14.885,9.031,4.743
14.451,9.072,4.98
15.198,10.091,4.929
15.026,10.043,4.972
14.671,9.592,5.105
14.434,10.355,5.0
14.594,10.543,5.772
15.485,10.066,5.594
15.346,10.226,5.649
14.856,10.527,5.094
14.775,9.444,6.15
14.38,10.091,4.647
15.476,9.654,6.213
14.55,10.552,5.235
15.148,10.971,4.958
16.749,10.375,5.412
15.197,9.972,4.899
15.129,10.481,4.726
14.785,9.503,5.553
15.19,10.827,4.746
14.59,8.564,5.806
14.742,10.006,5.011
15.079,10.144,5.201
14.756,10.594,5.106
15.699,10.06,4.719
14.173,10.21,5.055
14.574,10.29,3.818
13.936,10.767,5.643
14.305,9.951,4.183
15.212,9.574,4.202
14.356,10.422,5.977
15.193,9.003,4.648
15.43,10.336,5.238
14.906,10.454,5.527
15.397,9.45,6.196
15.423,10.318,4.789
14.848,9.591,5.271
14.778,10.17,5.058
15.57,8.463,5.347
15.245,9.251,4.209
16.384,9.683,4.728
14.147,10.255,4.331
15.697,10.816,4.901
14.61,10.78,4.746
15.006,10.491,4.911
14.317,9.445,5.995
15.369,9.187,5.624
15.003,9.356,4.91
15.045,10.291,4.962
15.722,10.019,4.902
15.303,9.636,4.564
15.56,10.269,5.577
14.717,10.045,4.25
15.059,9.959,5.87
15.111,9.546,3.903
15.366,10.035,5.122
15.394,9.661,6.366
14.455,10.381,5.307
14.044,10.08,5.109
16.05,10.554,6.082
15.162,9.918,3.891
14.084,9.155,4.756
15.701,10.237,4.776
15.566,9.73,6.288
15.284,10.979,5.252
14.055,9.458,5.855
15.652,9.691,5.554
14.423,10.331,4.98
15.724,9.892,4.148
15.578,9.604,4.355
15.882,11.095,4.568
14.385,10.849,6.833
14.352,9.596,4.907
15.486,9.965,4.395
13.958,9.869,6.563
14.789,9.152,4.408
14.812,10.166,4.977
14.825,9.26,4.583
15.268,9.799,5.152
14.535,10.419,4.882
14.746,9.829,3.725
13.981,10.535,5.022
14.715,10.568,4.298
15.057,8.821,5.507
14.362,8.922,5.62
14.379,10.806,5.337
14.168,10.166,5.122
14.716,9.436,5.442
15.817,10.013,5.246
15.052,8.772,4.629
15.322,9.426,5.288
13.804,10.748,5.004
15.947,10.659,4.962
14.646,9.996,6.238
14.676,9.495,4.809
14.794,8.785,5.095
14.721,10.294,5.695
14.617,9.797,5.103
16.083,9.632,5.71
14.727,10.333,4.354
15.196,9.032,5.684
15.598,9.765,5.153
14.681,10.493,5.884
15.419,11.177,5.773
15.131,11.278,4.337
14.464,8.988,4.424
15.981,9.866,5.166
14.71,10.371,4.548
13.889,9.673,4.863
14.863,10.095,4.452
14.748,10.562,5.52
14.987,9.932,5.494
14.344,9.883,5.48
14.856,10.693,5.111
16.089,9.227,4.867
15.483,9.943,4.687
15.023,9.995,5.452
14.667,9.244,5.403
15.314,10.218,4.749
14.835,9.188,4.57
14.719,9.576,5.078
15.289,10.974,4.961
15.664,10.808,4.99
15.103,9.571,4.041
14.182,10.295,5.124
15.474,10.488,5.468
14.285,10.46,5.173
14.727,9.988,5.155
14.916,10.28,4.853
14.368,9.908,4.101
15.303,10.093,4.68
14.792,10.089,5.449
14.949,9.821,4.097
14.866,10.078,5.209
14.91,10.387,5.026
15.383,9.661,5.414
16.214,9.341,4.905
15.658,10.381,5.974
14.248,8.876,5.132
14.153,9.808,5.314
14.116,9.464,4.168
15.081,9.387,5.572
14.752,9.843,3.775
14.98,9.98,5.55
14.526,10.736,5.705
14.743,10.31,4.14
14.488,10.29,5.338
15.739,10.888,5.508
15.266,9.409,5.018
14.093,10.596,4.692
16.105,9.807,5.809
15.096,11.397,5.221
15.51,9.275,5.986
15.994,11.51,4.669
14.575,10.332,5.063
15.351,9.656,4.32
15.298,9.734,4.673
14.989,10.629,4.173
14.195,9.486,3.793
16.282,10.305,4.454
15.602,9.67,5.486
15.307,10.861,4.843
14.495,9.761,5.867
14.666,8.832,5.07
14.945,10.432,5.135
14.637,9.224,4.803
15.037,11.61,4.414
14.922,9.701,5.024
14.55,10.028,5.082
15.59,9.22,4.794
13.981,9.612,4.661
15.186,9.407,3.971
15.379,8.801,5.23
14.767,8.93,5.446
15.48,9.248,5.81
14.379,9.339,3.879
14.158,10.118,4.712
15.13,10.704,5.145
13.875,9.636,5.234
14.782,9.543,4.163
15.225,9.532,4.519
14.337,9.482,5.157
14.511,9.316,4.14
14.222,10.665,5.743
14.394,10.28,3.857
14.797,9.431,4.891
13.725,10.228,5.217
14.772,10.391,4.332
14.028,10.082,5.491
14.0,10.97,5.318
14.614,10.267,4.783
15.255,9.809,4.622
14.61,10.236,5.468
14.569,10.321,4.772
14.794,10.367,5.495
15.089,10.52,4.735
15.142,9.504,4.847
15.426,10.776,4.996
14.161,9.839,5.329
14.648,10.727,5.77
16.477,11.068,5.048
14.882,10.022,4.914
15.279,9.573,4.129
14.77,10.226,4.854
15.159,9.684,4.889
14.678,10.729,5.023
15.179,9.18,5.395
14.779,9.309,5.132
14.785,9.695,5.254
14.849,9.116,5.239
15.861,9.633,4.972
15.425,9.278,4.251
14.854,10.006,5.593
14.686,9.608,6.783
14.514,9.267,5.382
15.206,10.143,4.049
15.101,10.443,4.309
15.309,10.173,4.781
15.339,9.106,5.526
14.2,9.533,6.11
15.157,10.466,5.012
14.383,11.918,5.169
14.273,9.501,4.21
15.743,9.861,4.482
14.89,9.509,4.752
14.069,10.097,4.376
14.831,9.548,3.386
13.654,9.967,5.097
14.916,9.347,4.86
15.604,10.587,5.051
14.778,9.308,5.551
14.274,9.593,4.932
14.703,9.579,5.093
14.888,10.938,5.146
15.13,8.842,4.715
14.43,10.194,4.852
14.727,9.562,4.785
16.271,9.474,5.338
15.038,9.418,5.711
15.254,10.292,4.659
16.136,9.883,5.888
14.204,9.484,5.131
15.431,10.001,5.395
15.484,10.529,4.698
14.534,10.1,5.069
14.499,9.646,4.807
14.401,9.629,5.162
15.769,9.905,3.708
14.57,9.601,5.161
14.711,10.042,5.407
15.751,10.003,5.005
14.615,8.551,4.751
14.62,10.45,4.692
15.345,9.929,4.841
13.751,9.572,4.416
15.452,10.152,5.37
14.127,10.21,5.446
15.821,10.845,5.562
14.309,9.502,3.148
15.692,9.381,5.244
13.6,8.538,4.059
15.359,10.57,4.322
15.942,9.993,4.708
14.621,11.332,4.89
14.324,10.78,4.477
14.389,10.074,5.771
14.76,9.291,4.054
13.865,10.629,5.278
15.327,9.267,4.243
15.223,9.577,5.33
14.155,9.852,4.88
14.615,8.751,5.634
14.854,10.581,5.167
14.965,10.405,4.539
15.103,10.138,4.159
14.061,8.626,5.719
15.459,9.036,5.416
15.361,9.062,4.785
16.041,9.744,5.394
15.432,10.25,6.019
14.636,10.119,5.804
15.093,10.664,5.819
14.224,10.068,5.249
16.118,10.42,4.529
15.465,10.662,4.591
14.594,10.436,5.102
15.905,9.113,4.965
15.66,10.445,5.995
15.072,9.999,6.333
15.62,10.43,5.461
14.746,8.887,4.892
14.763,9.892,5.161
14.871,10.593,5.366
15.504,8.364,3.45
15.257,9.493,5.324
15.073,10.563,4.801
14.34,10.025,4.806
15.204,10.38,5.431
14.534,10.103,7.088
14.448,9.757,4.355
14.47,9.643,3.723
14.699,10.263,5.087
15.033,10.477,5.944
15.254,10.683,3.596
15.157,9.645,5.385
14.94,10.048,5.726
15.371,9.927,5.689
14.248,10.5,4.649
14.483,9.393,4.837
15.709,10.64,4.675
15.145,9.961,4.179
15.399,10.734,4.262
14.777,8.582,4.951
14.184,9.984,5.26
15.142,9.005,4.597
15.622,10.354,5.083
15.277,9.305,4.617
14.686,10.147,4.599
14.836,10.035,4.902
16.602,9.57,5.665
15.32,10.027,4.645
16.02,9.915,4.3
15.41,9.895,5.172
13.9,10.288,5.213
15.316,10.276,5.352
14.965,9.366,5.582
14.912,10.553,4.286
14.636,9.506,5.368
15.384,9.238,4.522
15.465,9.434,4.992
14.804,9.313,3.38
14.312,10.992,4.902
14.547,10.643,5.543
15.361,8.903,6.025
14.914,10.585,5.705
14.589,9.412,4.56
15.407,9.417,4.149
15.955,10.983,5.409
15.567,8.682,5.367
14.291,9.779,5.931
14.646,9.714,5.492
15.653,10.695,4.067
14.316,10.532,5.112
15.162,9.454,5.184
15.73,9.852,5.232
14.807,10.147,4.591
15.06,9.592,4.29
15.338,10.382,5.615
15.208,9.147,4.81
14.655,9.912,5.312
15.263,9.434,4.33
14.033,10.946,5.834
15.72,10.781,4.62
14.94,9.016,4.633
15.083,9.626,5.661
13.839,10.338,5.279
15.341,9.586,5.626
14.411,9.943,5.542
14.404,10.435,4.036
15.363,9.955,5.162
15.05,9.622,4.859
14.791,10.895,6.354
15.66,10.071,5.178
14.592,10.29,5.406
14.472,9.699,5.281
15.031,10.721,5.721
15.129,10.41,4.698
14.485,9.521,4.217
14.346,8.736,5.162
14.919,10.116,5.421
14.845,10.027,5.497
16.495,10.405,5.374
16.145,9.844,6.216
15.4,10.116,4.644
15.774,10.678,6.093
15.098,9.539,4.842
14.887,9.722,5.67
15.007,10.709,4.662
15.246,10.33,5.404
15.683,9.981,5.315
15.574,9.89,4.491
15.111,9.633,5.242
15.675,10.792,6.229
15.121,10.636,5.739
15.225,10.88,5.616
15.567,9.567,5.2
15.691,10.021,4.934
14.282,9.795,5.493
15.466,9.059,5.961
14.019,10.564,4.712
15.08,9.989,5.045
14.552,9.392,6.046
14.86,9.83,4.508
14.253,9.876,5.509
15.531,9.465,5.185
13.884,10.215,4.912
15.49,10.827,4.688
14.589,9.477,4.828
15.058,9.989,5.354
14.046,10.838,4.869
15.473,10.512,5.546
15.673,8.717,5.519
15.529,9.337,4.426
14.497,9.123,4.905
14.873,10.734,5.345
15.022,7.204,4.941
15.526,10.555,4.046
15.191,10.478,4.344
14.919,8.373,5.433
14.179,9.278,5.468
14.282,11.031,5.057
16.504,9.06,4.632
15.098,10.323,5.314
15.172,9.324,5.087
14.671,9.805,4.181
14.597,9.778,4.5
15.824,10.843,5.369
15.228,8.811,5.331
14.436,9.743,5.038
14.513,9.658,5.543
14.13,10.426,4.246
15.029,11.471,4.448
15.144,10.012,5.75
15.762,9.815,5.528
13.971,9.846,5.098
14.159,10.426,6.146
15.6,9.74,4.606
15.109,10.602,4.761
16.232,11.117,5.816
14.73,11.239,5.553
14.846,9.776,5.484
15.791,10.07,5.817
14.915,9.938,3.832
15.283,9.159,5.634
16.28,9.528,5.049
14.176,11.048,4.362
14.24,10.134,5.255
15.288,9.492,4.797
15.481,9.666,4.758
14.692,9.21,4.928
15.907,9.994,4.868
14.924,9.318,4.695
14.883,10.516,5.038
12.887,10.603,5.334
14.587,9.157,4.779
13.248,9.325,4.817
14.57,9.632,5.708
14.987,10.708,5.195
14.827,8.784,4.104
15.075,10.314,5.462
15.104,10.833,5.56
14.873,9.37,3.75
15.877,9.949,3.976
14.288,11.283,5.501
15.124,11.052,5.212
13.875,9.967,5.509
14.4,10.234,5.081
15.999,10.728,5.193
15.893,10.093,5.635
14.983,8.97,4.726
15.396,10.22,4.399
15.42,9.272,4.678
15.603,9.367,4.673
14.82,10.153,4.838
13.978,9.489,5.247
15.536,10.276,3.756
14.046,10.364,4.189
15.538,9.612,5.149
14.237,9.998,4.239
14.556,9.984,4.816
15.188,9.953,5.482
15.153,8.835,4.414
15.696,10.366,5.546
14.336,10.516,4.829
15.364,9.84,5.211
14.986,10.375,4.526
13.784,9.306,5.074
15.045,10.23,5.366
15.857,10.923,5.013
14.617,9.98,4.715
14.964,10.138,4.057
15.14,10.671,4.743
14.862,9.521,5.304
15.426,10.042,5.196
14.69,10.465,5.853
15.268,10.908,4.695
14.912,9.262,5.49
14.506,10.976,4.195
15.029,9.52,4.624
16.107,10.297,4.207
15.381,10.125,4.713
15.185,9.004,5.824
14.867,9.687,5.171
15.54,8.463,4.96
15.014,10.609,4.427
15.508,9.961,4.618
15.838,10.225,5.461
15.156,11.023,5.097
15.051,9.512,5.566
14.435,10.348,5.079
14.829,10.08,5.353
14.809,9.992,5.052
15.199,9.865,5.014
15.371,10.214,5.545
15.042,10.264,4.882
14.718,8.696,4.79
15.091,10.134,5.171
15.374,10.068,5.204
14.126,10.224,6.281
14.444,10.236,3.793
14.979,10.338,4.785
15.078,9.821,4.573
15.783,10.241,4.691
14.945,9.474,5.209
14.358,9.249,5.374
15.314,9.025,4.23
14.344,10.64,5.855
15.103,9.718,5.22
16.066,9.428,5.622
13.57,9.765,4.649
14.87,10.806,5.363
14.623,10.205,5.837
14.769,9.687,4.499
16.127,10.3,5.552
15.883,9.203,3.875
14.608,9.734,5.189
14.858,9.306,4.561
14.514,10.118,6.135
15.061,10.643,4.333
14.491,10.602,3.878
15.295,9.22,4.546
14.276,9.219,6.379
14.769,9.755,4.695
15.614,9.986,4.578
14.595,9.678,5.265
14.866,10.951,5.224
14.5,9.796,5.261
15.247,10.303,4.232
14.815,10.126,4.407
15.352,9.735,3.959
15.938,10.69,5.024
15.489,11.019,4.374
14.749,10.217,4.064
14.776,10.121,5.377
15.528,10.321,5.09
14.531,10.179,5.44
14.577,10.022,5.227
14.663,10.02,5.458
14.301,9.746,4.749
13.956,10.755,4.113
15.125,9.593,6.206
15.15,9.082,4.816
14.208,11.174,5.412
15.122,10.074,4.996
15.294,8.684,5.272
14.175,9.572,5.35
14.744,9.537,4.962
13.756,10.293,5.461
13.672,9.926,4.555
15.698,10.451,4.885
14.613,9.743,4.566
14.394,9.69,4.719
15.364,10.178,5.469
15.732,9.558,4.654
15.001,9.715,4.26
16.265,10.211,4.406
15.253,9.768,4.556
15.376,10.715,5.355
15.563,9.011,5.561
14.953,9.561,5.248
14.63,9.646,4.833
14.912,9.234,4.927
15.767,9.603,5.398
15.319,9.727,4.699
16.094,10.415,5.182
15.109,10.15,4.25
14.973,9.927,5.318
14.073,9.759,4.96
14.951,9.149,4.179
14.947,11.033,4.76
15.026,10.417,4.99
14.834,10.183,4.85
14.801,10.165,4.243
14.861,10.011,4.503
15.658,10.147,5.902
14.143,10.35,5.314
16.071,10.214,4.254
14.643,11.067,4.449
15.941,11.05,6.07
14.563,10.262,4.256
15.007,10.004,4.051
15.273,9.299,5.136
14.698,9.72,5.056
16.472,10.378,5.992
15.18,10.186,4.601
14.069,9.758,4.036
16.669,9.365,4.916
14.928,10.061,5.523
15.89,9.702,5.62
15.202,11.439,5.074
15.36,9.556,5.845
14.959,9.827,5.035
15.456,9.556,4.607
15.674,10.831,5.15
14.985,10.454,5.767
15.917,10.371,5.302
14.832,10.073,4.589
15.477,9.978,4.581
13.889,10.153,3.03
15.237,9.699,5.39
14.323,10.69,5.114
14.266,9.606,4.71
14.722,10.832,4.609
15.083,10.228,5.068
13.554,10.532,5.993
14.808,9.161,5.275
14.874,10.246,4.439
15.366,9.987,5.487
14.92,9.644,5.054
14.112,9.619,4.885
13.515,9.681,5.314
14.58,10.512,4.706
14.471,9.191,4.981
15.779,9.792,4.651
15.005,9.563,5.489
15.271,10.167,6.097
14.689,9.465,5.161
14.42,9.612,5.175
14.511,9.176,3.569
14.327,9.509,4.929
14.796,10.268,5.148
15.635,9.864,4.198
13.693,8.588,5.592
15.512,9.368,4.512
14.802,9.306,5.464
15.567,9.32,5.192
15.134,8.815,4.435
14.851,10.217,5.536
14.306,9.655,5.043
14.868,9.353,4.93
14.981,9.7,3.958
14.959,9.488,4.675
15.691,9.897,5.081
14.662,9.76,4.61
15.568,11.164,4.659
15.91,9.623,4.435
15.009,10.053,4.86
15.178,10.742,5.087
14.563,9.546,5.712
15.145,10.179,5.448
16.311,10.504,5.453
15.44,9.981,4.605
15.012,9.609,4.712
15.419,11.326,3.928
14.602,9.294,4.608
15.243,9.604,4.552
15.165,10.97,3.976
15.175,10.075,4.579
15.12,10.181,5.536
14.248,9.431,5.463
14.471,9.388,5.055
14.529,10.551,4.546
14.967,10.655,4.3
14.781,10.379,6.552
14.459,9.94,5.026
14.638,9.549,3.712
14.211,9.374,6.011
14.44,9.795,3.953
14.656,9.787,5.508
14.991,10.647,4.157
14.641,10.459,4.846
14.715,10.208,4.973
15.19,9.805,3.317
15.541,9.673,5.583
15.274,9.914,5.082
15.316,10.265,5.188
15.184,9.661,4.506
14.426,9.445,4.824
15.684,10.55,4.958
14.349,10.255,4.352
14.338,10.849,4.727
15.862,10.059,4.57
14.13,9.861,5.454
15.061,10.361,4.119
13.986,9.428,3.746
15.284,9.758,5.0
14.918,9.953,4.531
15.189,10.59,4.213
15.108,9.673,4.263
14.337,10.114,4.235
15.222,9.946,5.083
14.886,9.503,4.874
14.297,11.092,5.081
15.61,9.534,4.445
15.221,9.92,5.654
14.669,9.896,6.314
15.041,10.035,4.666
13.51,9.242,4.444
14.777,9.824,5.028
14.549,9.644,5.86
15.206,9.715,5.182
15.254,10.515,5.551
14.418,9.465,4.553
14.767,9.566,5.164
15.332,10.717,4.919
14.962,9.38,5.485
15.24,9.063,4.849
14.551,9.544,3.496
15.148,10.418,5.483
14.566,11.111,4.692
16.143,10.449,5.194
14.827,10.461,4.76
15.648,9.628,5.066
15.85,9.759,4.461
15.754,10.278,6.178
13.881,10.264,5.147
14.465,9.859,5.582
14.067,10.289,5.662
15.027,9.808,4.889
14.665,10.165,5.916
13.178,9.675,4.991
14.594,9.369,4.713
15.139,10.342,6.565
15.949,9.72,5.587
14.448,9.898,5.258
15.429,10.275,4.491
15.862,10.532,4.892
14.991,10.759,3.25
15.264,9.179,5.5
15.315,10.179,5.558
15.403,10.588,5.786
14.304,9.471,4.661
15.595,10.287,4.683
14.325,10.204,4.498
15.859,10.484,6.321
14.884,9.738,5.212
14.507,10.134,4.988
15.087,9.27,5.056
14.337,10.847,4.63
16.162,10.754,3.333
15.452,10.817,5.701
14.496,11.144,5.245
14.865,9.649,5.048
15.982,10.805,4.637
14.373,10.817,4.839
14.956,10.321,4.216
15.563,9.76,5.273
15.439,10.438,4.663
15.668,10.392,4.957
15.546,11.058,5.254
14.599,10.353,3.85
14.398,10.598,5.497
15.428,10.263,4.811
14.923,10.184,6.493
13.992,10.84,5.079
14.1,9.877,4.662
15.829,9.096,4.912
15.055,9.054,5.228
15.216,10.997,3.771
15.346,10.063,4.628
15.097,9.87,4.194
16.21,9.937,5.095
14.864,9.279,5.116
14.262,10.482,5.261
15.537,9.255,6.109
13.944,9.969,4.759
14.7,9.814,4.137
14.377,10.106,3.747
14.099,8.959,4.67
14.754,9.695,3.964
15.714,10.841,4.552
14.19,10.435,4.119
15.333,10.594,5.273
14.437,10.134,5.893
14.229,10.392,5.273
14.757,10.688,4.356
16.066,10.38,6.279
